id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
15486,0,0.253137,-0.005138,-0.014178,-0.000377,0.037401,0.06906,0.070731,-0.235198,-0.180212,-0.203939,-0.2021,-0.213076,-0.212098
9778,0,-1.486041,-0.31434,-0.676048,-0.511955,-0.512234,-0.663059,-0.652724,-0.251378,0.242826,-0.296801,-0.308063,-0.314136,0.100381
16675,0,1.992316,-0.53846,-0.48627,-0.44656,-0.41589,-0.400394,-0.354956,-0.130627,-0.170186,-0.240005,-0.308063,-0.183229,-0.293382
16961,1,1.992316,-0.114299,-0.065897,-0.022252,0.049137,0.083321,0.160684,-0.178928,-0.170186,-0.183208,-0.308063,-0.065413,-0.293382
4411,0,0.253137,0.262358,0.326262,0.391918,0.503593,0.610772,0.676409,-0.160815,-0.126784,-0.14328,-0.116691,-0.117776,0.049755
1453,0,-1.486041,-0.674144,-0.661,-0.677929,-0.64102,-0.663059,-0.620417,-0.2131,-0.25699,-0.181788,-0.308063,-0.188204,-0.293382
27432,1,0.253137,3.392625,3.598969,2.394363,2.689138,2.889272,2.272312,0.22589,0.0802,0.14377,0.204516,0.114518,0.000591
25129,0,0.253137,2.366477,2.478819,2.443824,1.70412,1.805042,1.803688,0.263383,0.17729,0.100775,0.011102,0.026221,0.016004
15359,0,0.253137,0.16375,0.108327,0.201041,0.291847,0.363207,0.44611,0.261814,-0.03998,-0.175143,0.011102,-0.052323,0.241011
21306,0,0.253137,-0.45805,-0.453294,-0.419494,-0.389573,-0.357677,-0.328912,-0.341942,-0.201131,-0.183208,-0.266699,-0.248683,-0.23713
20532,0,-0.616452,-0.625648,-0.609,-0.591986,-0.489384,-0.640689,-0.644866,0.011859,0.00251,0.372263,-0.22125,-0.283504,-0.033779
19859,0,-0.616452,-0.432097,-0.441014,-0.507831,-0.624481,-0.587001,-0.649198,0.020312,-0.187547,-0.240005,-0.011814,-0.300391,-0.095207
5579,0,0.253137,-0.319922,-0.297068,-0.251746,-0.230134,-0.183933,-0.15401,-0.251378,-0.170186,-0.240005,-0.212313,-0.215956,-0.209004
10441,0,-1.486041,-0.654248,-0.690983,0.764069,-0.672497,-0.663059,-0.652724,-0.341942,4.083197,-0.296801,-0.308063,-0.314136,-0.293382
6514,0,-0.616452,-0.685049,-0.685504,-0.672305,-0.660373,-0.656644,-0.646175,-0.341942,-0.240063,-0.2525,-0.308063,-0.288609,-0.271444
17837,1,1.992316,0.641066,0.733751,0.83441,0.964718,1.018298,1.160279,-0.009876,0.029463,-0.086654,-0.308063,0.176764,-0.293382
866,0,0.253137,-0.312208,-0.285293,-0.253448,-0.241326,-0.214543,-0.19248,-0.252344,-0.194664,-0.233189,-0.244549,-0.249403,-0.248381
28189,0,0.253137,0.223151,0.271817,0.303178,0.185446,-0.217323,-0.177552,-0.14874,-0.147704,-0.210186,-0.24423,-0.183229,-0.180878
5024,0,-1.486041,-0.691215,-0.686403,-0.673228,-0.66743,-0.657696,-0.647284,-0.322259,-0.242841,-0.278286,-0.287253,-0.292929,-0.29327
23051,0,-1.486041,-0.363801,-0.661042,-0.158665,-0.656176,-0.506437,-0.613432,-0.212617,1.314331,-0.236881,0.302755,0.14371,-0.265706
15094,0,0.253137,0.73503,0.248943,0.032789,-0.608299,-0.659144,-0.652724,0.034862,-0.156124,-0.238925,-0.307999,-0.314136,-0.211704
15207,0,0.253137,-0.423161,-0.349054,-0.310075,-0.288146,-0.245647,-0.235987,1.127357,-0.12635,-0.296801,-0.252209,-0.274864,-0.23713
2137,0,-0.616452,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.324395,-0.341942,-0.25699,-0.296801,-0.308063,0.965674,-0.2715
17484,0,0.253137,-0.00124,0.00583,0.047281,0.081904,-0.213885,-0.190297,-0.341942,-0.048661,-0.296801,-0.231463,-0.235592,-0.214629
8462,0,0.253137,-0.09993,-0.051018,-0.010774,0.093687,0.132584,0.176989,-0.19704,-0.179908,-0.080974,-0.308063,-0.183229,-0.192129
29786,1,0.253137,-0.578306,-0.563926,-0.541098,-0.528913,-0.508082,-0.491205,-0.272812,-0.207685,-0.231826,-0.287062,-0.291882,-0.269869
21162,0,0.253137,0.309483,0.387761,0.455395,-0.063016,-0.004184,0.031438,-0.064214,-0.070362,-0.14345,-0.212313,-0.222501,-0.180878
17529,0,1.992316,-0.540783,1.998788,2.061247,2.264776,2.552211,2.438533,11.21671,0.04691,0.092483,0.710711,-0.314136,6.591854
1216,0,0.253137,1.540181,1.643258,1.370415,0.985734,0.785899,0.370379,0.100369,0.177029,0.271165,-0.116564,-0.183229,-0.180878
3674,1,0.253137,-0.501059,-0.449374,-0.426761,-0.398791,-0.38036,-0.358399,-0.153932,-0.222268,-0.253068,-0.308063,-0.263344,-0.2625
9804,0,-0.616452,-0.490575,-0.486452,-0.318972,-0.44272,-0.623895,-0.612743,-0.341942,0.384577,-0.296801,-0.156076,-0.158292,-0.293382
25124,0,0.253137,5.160882,5.140223,5.407245,5.951025,1.396579,1.473949,0.322189,0.289961,0.327962,-0.007346,0.078584,0.325389
11693,0,0.253137,0.694777,0.611541,0.581483,0.056956,0.656005,-0.652724,-0.341942,-0.083382,-0.243469,4.798571,-0.314136,-0.293382
3257,1,1.992316,0.32893,0.433396,0.44869,0.611176,0.670135,0.676056,0.044462,-0.25699,0.061018,-0.308063,-0.314136,-0.012122
7264,0,0.253137,0.052186,0.062284,0.111133,0.195005,0.274106,0.32301,-0.341942,-0.170186,-0.183322,-0.176056,-0.178059,-0.172159
26321,0,0.253137,-0.634801,-0.573227,-0.503663,-0.411538,-0.360605,-0.262686,-0.10044,-0.03998,-0.012818,-0.180397,0.013131,-0.265256
25908,0,0.253137,-0.574748,-0.561285,-0.546361,-0.527064,-0.522063,-0.492514,-0.269491,-0.200567,-0.240005,-0.207717,-0.248683,-0.23713
16127,0,0.253137,-0.583887,-0.535362,-0.50796,-0.49683,-0.47099,-0.455153,-0.160815,-0.205428,-0.296801,-0.272061,-0.286253,-0.26925
24744,0,0.253137,-0.351673,-0.374569,-0.36712,-0.326168,-0.361559,-0.639627,-0.221191,-0.170186,-0.183208,-0.24423,-0.314136,-0.293382
11365,0,-0.616452,0.411324,0.23079,0.227343,-0.662642,-0.648387,-0.645806,-0.14874,-0.126784,-0.240005,-0.24423,-0.287169,-0.094138
6440,0,-1.486041,-0.634081,-0.690983,-0.670574,-0.672497,-0.660394,-0.652724,-0.341942,-0.234855,-0.296801,-0.297722,-0.314136,-0.293382
8478,0,-0.616452,0.334227,-0.692459,-0.135031,0.034292,-0.333761,-0.599545,-0.335602,1.381604,1.575785,0.202601,-0.106845,0.32432
25991,0,0.253137,2.204909,2.08028,2.114327,1.834257,1.785501,1.950095,0.201438,0.177029,0.157572,0.043018,0.242218,0.016004
2031,0,0.253137,4.166472,4.367804,4.643692,5.26906,2.702171,2.90133,0.563691,0.394038,0.839132,0.330267,0.340398,0.269137
7768,0,-0.616452,-0.690345,-0.631438,-0.666681,-0.666435,-0.656644,-0.643657,-0.08607,-0.223136,-0.296801,-0.283168,-0.278791,-0.249506
12012,0,-0.616452,-0.69207,-0.681977,-0.677929,-0.66258,-0.663059,-0.646646,-0.303241,-0.25699,-0.260565,-0.308063,-0.290442,-0.232686
21438,1,0.253137,4.12038,4.311027,4.389007,4.539903,4.812042,4.945707,0.503316,0.350637,0.384759,0.457932,0.471304,0.381641
6136,0,0.253137,-0.248963,-0.256406,-0.261177,-0.243673,-0.243114,-0.206299,-0.040064,-0.185376,-0.183208,-0.180397,-0.117776,-0.180878
18540,1,0.253137,-0.543512,-0.519176,-0.494247,-0.498291,-0.552525,-0.567573,-0.251378,-0.213371,-0.296801,-0.275444,-0.230159,-0.293382
23641,0,0.253137,3.478861,3.24438,2.912905,3.252406,3.503834,3.344565,0.439076,0.141874,0.214369,0.208984,0.216036,0.156633
22981,0,-1.486041,-0.555355,-0.517883,-0.501875,-0.412486,-0.371297,-0.415675,0.401885,0.272904,0.653237,0.824589,0.609869,0.364259
12759,0,-0.616452,-0.573213,-0.484443,-0.671613,-0.63247,-0.663059,-0.576624,0.545579,-0.23798,-0.15055,-0.308063,-0.017501,-0.092788
8558,0,-0.616452,-0.312059,-0.578342,-0.393812,-0.556318,-0.617973,-0.492766,0.144504,0.600805,-0.2947,-0.132394,0.312449,1.138904
10194,0,1.992316,0.211961,0.18625,0.186938,0.251012,0.243446,0.103324,-0.159547,-0.135464,-0.142882,0.025592,-0.314136,-0.186503
12146,0,-0.616452,-0.685049,-0.690983,-0.672305,-0.666435,-0.656644,-0.646175,-0.341942,-0.240063,-0.274651,-0.283168,-0.288609,-0.271444
28676,1,0.253137,-0.634217,-0.58888,-0.534205,-0.366179,-0.327873,-0.282668,-0.160815,-0.126784,0.271165,-0.24423,-0.183229,-0.068374
6213,0,0.253137,0.551828,0.416142,0.344967,0.38614,0.456338,0.490524,-0.12628,-0.144145,0.02126,-0.142097,-0.143957,-0.15219
22143,0,-0.616452,-0.684777,-0.663641,-0.640264,-0.619522,-0.631675,-0.634119,-0.224451,-0.143624,-0.188092,-0.308063,-0.241614,-0.263569
29271,1,-1.486041,-0.010923,-0.126159,-0.677929,-0.672497,-0.663059,-0.652724,-0.281566,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
23129,0,0.253137,-0.217171,-0.152447,-0.138146,-0.073928,-0.013873,0.022018,-0.10044,-0.25699,-0.200247,-0.20593,-0.215956,-0.068374
7493,0,0.253137,-0.513173,-0.487815,-0.454823,-0.427237,-0.398091,-0.376886,-0.266714,-0.20239,-0.264768,-0.27072,-0.27578,-0.259181
29302,0,1.992316,-0.128504,-0.063087,0.00865,0.076339,0.138489,0.181069,-0.10044,-0.083382,-0.183208,-0.180397,-0.170139,-0.197754
228,0,0.253137,-0.472174,-0.458998,-0.405362,-0.38076,-0.356296,-0.330743,-0.244797,-0.126784,-0.259145,-0.264912,-0.259548,-0.249393
15358,0,0.253137,-0.652293,-0.621266,-0.564588,-0.506048,-0.440742,-0.379372,-0.221191,-0.126784,-0.126411,-0.116564,-0.117776,-0.124626
20867,0,1.992316,-0.045024,0.009047,0.025146,0.140662,0.208049,0.220194,-0.160815,-0.25699,-0.012818,-0.174013,-0.314136,-0.034623
11202,0,-0.616452,-0.408426,-0.66669,-0.382781,-0.672746,-0.61192,-0.346846,-0.236707,0.640995,-0.296801,-0.108585,0.884119,-0.263906
8780,0,0.253137,-0.695642,-0.690983,-0.677929,-0.303986,-0.248016,-0.258051,-0.341942,-0.25699,1.049677,-0.180397,-0.092184,-0.056168
19932,1,0.253137,-0.06458,0.020934,0.024339,0.090205,-0.166695,-0.161163,-0.040064,-0.25699,-0.15481,-0.234591,-0.238472,-0.234205
29330,1,-1.486041,-0.656774,-0.690983,-0.677929,-0.656953,-0.657696,-0.64725,-0.341942,-0.25699,-0.240005,-0.287253,-0.292798,-0.227117
4895,0,-0.616452,-0.695642,-0.688187,-0.677929,-0.672497,-0.663059,-0.650205,-0.329927,-0.25699,-0.296801,-0.308063,-0.304318,-0.262443
29890,0,0.253137,0.281263,0.414709,0.487653,0.595756,0.71114,0.780652,0.141063,-0.083382,-0.126411,-0.097414,-0.09814,-0.068374
12396,0,0.253137,-0.254477,-0.262068,-0.4846,-0.460425,-0.453802,-0.425784,-0.265446,-0.205298,-0.272549,-0.246974,-0.248683,0.494201
13452,0,-0.616452,-0.613547,-0.590509,-0.608857,-0.62361,-0.592758,-0.652724,0.090166,-0.049095,-0.118176,-0.035241,-0.314136,-0.168784
25568,0,0.253137,1.95447,1.986017,1.282366,1.323996,1.090194,0.778183,0.359199,7.407606,0.072718,0.022464,-0.115747,-0.098413
18645,0,-0.616452,-0.695642,-0.685616,-0.677929,-0.672497,-0.663059,-0.637544,-0.318878,-0.25699,-0.296801,-0.308063,-0.254966,-0.293382
23862,0,-0.616452,-0.537659,-0.518248,-0.489921,-0.458746,-0.568233,-0.286933,-0.269491,-0.201131,-0.240005,0.063381,1.450291,-0.264862
27015,0,0.253137,2.143294,2.280006,2.454624,2.415883,2.667399,2.810084,0.123252,0.162099,0.11151,0.164556,0.17611,0.129464
3140,0,0.253137,0.35199,-0.055781,-0.008697,-0.003264,0.067037,0.082418,-0.221191,-0.170186,-0.183208,-0.180397,-0.183229,-0.180878
9361,0,-0.616452,-0.581796,-0.642229,-0.645916,-0.637989,-0.607858,-0.615447,-0.132439,-0.160637,-0.170713,-0.093839,-0.16883,-0.077993
8079,0,-0.616452,-0.657399,-0.686544,-0.668815,-0.667585,-0.657861,-0.647418,-0.322863,-0.22956,-0.296801,-0.287891,-0.293453,-0.275606
9794,0,0.253137,0.713912,0.830628,0.409121,0.522309,1.38439,2.571305,0.165273,-0.071837,-0.12147,2.832198,4.2676,0.101281
7800,0,-0.616452,-0.434976,-0.412224,-0.567948,-0.672497,-0.663059,-0.330474,-0.273778,-0.213501,-0.296801,-0.308063,0.94198,-0.293382
8406,0,-0.616452,-0.675217,-0.606583,-0.584631,-0.666435,-0.663059,-0.639627,0.020734,-0.213588,-0.274651,-0.308063,-0.263082,-0.293382
16490,1,2.861905,-0.681382,-0.676231,-0.662788,-0.656176,-0.645788,-0.635093,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
3528,0,1.992316,-0.587364,-0.554892,-0.54264,-0.504291,-0.492637,-0.484034,-0.221191,-0.25699,-0.205927,-0.308063,-0.314136,-0.209004
482,1,1.992316,1.088396,1.36308,1.343781,1.566443,1.646611,1.534752,0.684442,-0.25699,0.350681,-0.272954,0.032767,0.010378
17024,1,0.253137,-0.591506,-0.566244,-0.532619,-0.498353,-0.476863,-0.459838,-0.251378,-0.191887,-0.205927,-0.269763,-0.281409,-0.259631
10627,0,0.253137,-0.23651,-0.476364,-0.428016,0.545252,0.601693,0.320424,0.584641,0.497118,3.683339,0.656006,-0.098795,0.615255
23487,0,0.253137,1.221975,0.497592,0.282788,0.076946,1.717981,-0.642632,0.080687,-0.018279,-0.069615,6.075229,-0.274799,-0.273131
25661,0,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
29619,0,0.253137,4.561979,-0.342113,-0.311387,-0.50227,-0.529399,-0.513135,-0.246246,-0.206036,-0.232451,-0.289487,-0.293322,-0.2778
19084,1,1.992316,-0.373226,-0.325379,-0.325807,-0.306566,-0.4891,-0.535434,-0.10044,-0.25699,-0.183208,-0.24423,-0.314136,-0.068374
22923,0,0.253137,0.078179,0.094277,0.06222,-0.182211,0.116695,-0.265473,-0.160815,-0.159943,-0.156059,-0.250358,-0.147492,-0.180878
2123,0,0.253137,-0.018719,0.028605,0.000877,-0.379438,-0.343877,-0.329702,-0.190701,-0.157165,-0.296801,-0.24423,-0.261773,-0.23713
15779,1,1.992316,-0.522299,-0.518628,-0.486633,-0.474213,-0.436054,-0.42706,-0.341942,-0.191887,-0.296801,-0.227697,-0.314136,-0.22588
270,1,-0.616452,-0.50967,-0.481914,-0.472559,-0.455373,-0.427534,-0.608831,-0.239303,-0.25699,-0.272606,-0.276082,-0.143041,-0.215192
3305,1,0.253137,-0.205302,-0.220381,-0.25228,-0.212864,-0.192848,-0.296723,-0.160815,-0.126784,0.043979,0.011102,-0.239781,0.269137
23831,0,-0.616452,-0.592674,-0.544972,-0.51804,-0.578531,-0.650722,-0.585507,0.285481,0.245864,0.044717,-0.260188,-0.052126,-0.012122
28853,0,-1.486041,-0.6838,-0.643985,-0.635217,-0.57707,-0.632761,-0.634001,-0.139865,-0.128433,0.064766,-0.190482,-0.241156,-0.167378
29807,0,0.253137,1.703257,1.843996,2.000179,2.385587,2.44454,2.582153,0.080687,0.111926,0.611945,-0.308063,0.176764,0.550397
19152,0,0.253137,0.263323,0.312507,0.373749,0.484349,0.585705,0.648467,-0.220828,-0.165846,-0.177017,-0.172035,-0.170466,-0.155115
9851,0,0.253137,-0.38572,-0.340441,-0.295424,-0.240704,-0.180758,-0.137604,-0.191003,-0.170186,-0.183208,-0.180397,-0.183229,-0.180878
15591,0,0.253137,0.811122,0.286415,0.061297,0.129346,0.152799,0.195006,-0.191003,-0.148485,-0.194567,-0.193163,-0.183229,-0.180878
13547,0,-0.616452,-0.091633,-0.044892,-0.375513,-0.418206,-0.641018,-0.652724,-0.168724,-0.190715,0.635118,-0.215888,-0.314136,-0.293382
17241,0,0.253137,0.336794,0.337685,0.30312,0.393881,-0.165461,0.142583,-0.341942,-0.126784,-0.126411,-0.211803,0.994931,-0.152752
1683,0,0.253137,-0.003535,0.0076,0.055169,0.779911,0.105625,0.202395,-0.230609,-0.171792,-0.147142,-0.196355,0.013131,-0.171878
4626,0,0.253137,2.902679,2.639035,1.330933,1.318665,2.319104,3.040265,0.870278,1.051186,1.407099,3.521912,2.958533,1.394176
7734,0,-1.486041,0.698267,-0.691124,-0.678073,-0.672653,-0.663223,-0.652892,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
5560,0,0.253137,0.819623,0.755388,0.753124,0.464592,0.401664,0.45595,-0.094402,-0.097271,-0.154185,-0.158055,-0.159012,-0.146565
3153,0,0.253137,0.514319,0.624607,0.935652,2.431443,2.249511,2.302268,0.020312,0.611048,4.814898,0.266434,0.340398,0.269137
1468,0,-0.616452,-0.680961,-0.688904,-0.675795,-0.667896,-0.660624,-0.650239,-0.333006,-0.250566,-0.279989,-0.308063,-0.304449,-0.209285
26610,1,2.861905,-0.557011,-0.480622,-0.42656,-0.368635,-0.351394,-0.344462,-0.041755,-0.126784,-0.14345,-0.308063,-0.314136,-0.23713
22865,0,0.253137,-0.485184,-0.479202,-0.508422,-0.556645,-0.031193,-0.120678,-0.267619,-0.202216,-0.240005,2.144079,-0.052323,-0.068374
11444,0,-1.486041,-0.654696,-0.654172,-0.65875,-0.672497,-0.663059,-0.652724,-0.281566,-0.199265,-0.296801,-0.308063,-0.314136,-0.293382
20272,0,-0.616452,-0.278569,-0.287331,-0.568265,-0.672497,-0.663059,-0.602164,-0.223787,-0.213588,-0.296801,-0.308063,-0.117056,-0.180878
25986,0,0.253137,0.743572,0.828239,0.913402,1.054021,1.202866,1.289223,-0.015914,-0.020015,-0.06774,-0.038688,-0.039297,-0.044355
9529,0,0.253137,-0.012512,0.003666,0.041498,-0.35379,-0.331475,-0.312389,-0.215153,-0.17917,-0.257044,-0.261401,-0.266028,-0.258731
28529,0,0.253137,0.274486,0.333091,0.398926,0.479033,0.574701,0.640911,-0.182429,-0.126784,-0.110849,-0.116564,-0.117776,-0.119001
26689,1,0.253137,-0.589632,-0.56994,-0.564717,-0.537199,-0.517046,-0.500541,-0.274683,-0.200914,-0.231769,-0.287764,-0.292602,-0.274763
12203,0,-0.616452,-0.678517,-0.685504,-0.672305,-0.666435,-0.663059,-0.639627,-0.318395,-0.240063,-0.274651,-0.308063,-0.263082,-0.293382
28356,0,-0.616452,-0.172858,-0.523292,-0.203829,1.125727,0.719414,-0.027904,0.37864,1.170368,6.273607,-0.308063,2.121384,1.369369
29526,0,0.253137,-0.686407,-0.675612,-0.656183,-0.643554,-0.602594,-0.56942,-0.275468,-0.209247,-0.177358,-0.14848,-0.183229,-0.180878
510,0,-1.486041,-0.683637,-0.690983,-0.677929,-0.51012,-0.663059,-0.652724,-0.341942,-0.25699,0.296497,-0.308063,-0.314136,-0.293382
20566,0,-0.616452,-0.691608,-0.675626,-0.639961,-0.652429,-0.611789,-0.631449,-0.27577,-0.142409,-0.223306,-0.108521,-0.23101,-0.237018
20608,0,-1.486041,-0.664108,-0.673659,-0.630314,-0.570028,-0.580685,-0.595867,-0.267499,-0.113677,0.077602,0.011613,-0.092511,-0.150108
16316,0,-1.486041,-0.690345,-0.680024,-0.666681,-0.672497,-0.663059,-0.652724,-0.294849,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
20388,1,-0.616452,-0.685049,-0.685504,-0.672305,-0.672497,-0.650229,-0.652724,-0.341942,-0.240063,-0.296801,-0.258273,-0.314136,-0.293382
9117,0,-0.616452,-0.485741,-0.035956,-0.347206,-0.542935,-0.647087,-0.580889,2.478923,0.740602,0.177224,-0.246081,-0.032948,0.931054
6321,1,1.992316,-0.335064,-0.327712,-0.315324,-0.259809,-0.237884,-0.228145,-0.341942,-0.25699,-0.17679,-0.308063,-0.314136,-0.170134
773,0,0.253137,-0.545903,-0.557013,-0.526375,-0.509716,-0.496272,-0.483111,-0.271061,-0.207121,-0.268346,-0.285338,-0.280951,-0.267619
28287,1,-1.486041,-0.695642,-0.690983,-0.677929,-0.672497,-0.663059,-0.652724,-0.341942,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
19033,0,1.992316,-0.338066,-0.331182,-0.262907,-0.237254,-0.173241,-0.193588,-0.341942,-0.100743,-0.296801,-0.146948,-0.314136,-0.229311
20058,0,0.253137,-0.015269,-0.446479,-0.402348,-0.349422,-0.277705,-0.232259,-0.263997,-0.170186,-0.183208,-0.116564,-0.183229,-0.180878
11633,0,0.253137,0.369468,0.461019,0.500011,0.895017,-0.27606,-0.105666,-0.040064,-0.126784,0.839132,0.011102,0.340398,0.269137
14115,0,0.253137,-0.015188,0.026976,0.046949,-0.228658,-0.166382,-0.14548,-0.208814,-0.161332,-0.240005,-0.179567,0.013393,-0.180372
18545,0,-0.616452,-0.554689,-0.580899,-0.549216,-0.466021,-0.333103,-0.587169,-0.205795,0.130415,0.00371,0.972426,-0.058606,0.437893
15956,0,0.253137,-0.596993,-0.567116,-0.522928,-0.592832,-0.568776,-0.496611,-0.221191,-0.148485,-0.183208,-0.24423,-0.052323,-0.068374
977,1,0.253137,-0.611795,-0.585002,-0.573312,-0.612076,-0.566227,-0.652724,-0.221191,-0.255774,-0.296801,-0.180397,-0.314136,-0.293382
29258,1,1.992316,-0.415393,-0.441,-0.426704,-0.403999,-0.353384,-0.367332,-0.245099,-0.18312,-0.211606,-0.180141,-0.313089,-0.259237
1631,0,0.253137,0.214283,0.382871,0.685682,0.817575,0.975088,1.057245,0.261814,0.563306,-0.126411,-0.019282,-0.112278,-0.111013
8319,0,-0.616452,0.102583,-0.120764,-0.495992,-0.320105,-0.371905,-0.636772,-0.039762,-0.03998,0.283433,-0.252145,-0.232188,-0.293382
5971,1,0.253137,-0.481205,-0.453448,-0.419292,-0.579308,-0.533363,-0.490566,-0.259106,-0.191887,-0.240005,-0.180397,-0.183229,-0.293382
9857,1,0.253137,-0.443858,-0.413826,-0.554436,-0.365106,-0.336097,-0.318602,-0.221191,0.114878,0.782335,-0.256996,-0.248683,0.831656
23976,0,0.253137,-0.333122,-0.546293,-0.537074,-0.535737,-0.508378,-0.537466,-0.269491,-0.170186,-0.183208,-0.24423,-0.248683,-0.23713
13145,1,0.253137,-0.665466,-0.685504,-0.672305,-0.666435,-0.651199,-0.647166,-0.341942,-0.240063,-0.274651,-0.262039,-0.314136,-0.26745
1954,1,0.253137,-0.047496,0.027847,0.0187,0.109884,0.118109,0.199994,-0.009876,-0.25699,-0.126411,-0.116564,0.013131,-0.293382
4577,0,-1.486041,-0.695642,-0.688258,-0.677929,-0.672497,-0.663059,-0.652724,-0.330229,-0.25699,-0.296801,-0.308063,-0.314136,-0.281175
5023,0,-0.616452,-0.695778,-0.666648,-0.671065,-0.623424,-0.657466,-0.639811,-0.213825,-0.25699,-0.117494,-0.308063,-0.263802,-0.222223
6996,1,0.253137,-0.477022,-0.450301,-0.409414,-0.376889,-0.357595,-0.329248,-0.245522,-0.166366,-0.240005,-0.308063,-0.248617,-0.272006
1910,0,0.253137,-0.335431,-0.364678,-0.344236,-0.328033,-0.30978,-0.309484,-0.251378,-0.183206,-0.240005,-0.24423,-0.248683,-0.209004
7730,0,0.253137,-0.717371,-0.657263,-0.646435,-0.638548,-0.627135,-0.652724,-0.10044,-0.25699,-0.296801,-0.308063,-0.314136,-0.293382
5084,0,-0.616452,-0.687493,-0.677326,-0.677929,-0.672497,-0.663059,-0.543578,-0.283257,-0.25699,-0.296801,-0.308063,0.111311,-0.188585
26894,0,-0.616452,-0.57032,-0.585156,-0.573442,-0.617999,-0.623977,1.424195,-0.215153,-0.112895,-0.296801,-0.154864,8.010682,-0.170359
4821,0,0.253137,0.502897,0.560622,0.614289,0.719225,0.823253,0.931357,-0.088364,-0.083382,-0.108975,-0.087648,0.126365,-0.293382
3683,0,1.992316,-0.469648,-0.438513,-0.409212,-0.696467,-0.335587,-0.326679,-0.24522,-0.201956,-0.296801,1.061217,-0.314136,-0.256706
15515,0,-0.616452,-0.559836,-0.55048,-0.533729,-0.512126,-0.498574,1.467182,0.261814,0.177029,0.28917,0.330267,7.949156,-0.030911
23291,0,0.253137,1.086414,1.109724,1.180576,1.263,0.45114,0.516215,0.262176,-0.036985,-0.090402,-0.150012,-0.116532,-0.158715
8635,0,-0.616452,-0.690264,-0.685419,-0.672218,-0.666342,-0.656545,-0.643556,-0.318033,-0.239802,-0.27431,-0.282785,-0.278399,-0.271106
3523,0,0.253137,-0.463496,-0.441182,-0.399984,-0.379811,-0.401315,-0.525762,-0.221191,-0.126784,-0.240005,-0.24423,-0.248683,-0.174409
20363,1,0.253137,0.655842,0.535247,0.712359,0.480292,0.086742,0.021934,0.272923,0.611048,-0.004298,0.011102,0.340398,0.269137
11571,1,-1.486041,-0.037093,0.010607,-0.320991,1.24629,1.512556,1.517171,0.883319,0.823326,6.812494,0.829185,1.405259,-0.048742
28922,0,0.253137,1.741119,1.801367,1.851018,2.100114,2.259117,2.375598,0.083162,0.043395,0.09271,0.088914,0.105355,0.0812
8742,1,1.992316,-0.322747,-0.290239,-0.277486,-0.215554,-0.170034,-0.140089,-0.233266,-0.25699,-0.160489,-0.231463,-0.235592,-0.22588
25491,0,0.253137,-0.440857,-0.435731,-0.401036,-0.358842,-0.329468,-0.31197,-0.341942,-0.186071,-0.205359,-0.262741,-0.267206,-0.252768
19372,0,-0.616452,0.565137,0.649603,0.684182,-0.516571,-0.478129,-0.596589,-0.070252,-0.170186,0.27463,0.411781,-0.06489,0.535828
5913,1,0.253137,1.628142,1.618979,0.427954,0.523677,0.61296,0.657316,0.108943,-0.126784,-0.142144,-0.128692,-0.131325,-0.132502
19392,0,-1.486041,-0.621682,-0.597254,-0.60815,-0.659953,-0.202125,-0.524889,0.061488,0.007545,-0.250966,1.480727,0.18416,-0.049755
10171,0,-1.486041,-0.695642,-0.676146,-0.649002,-0.672528,-0.635376,-0.629518,-0.278185,-0.169578,-0.296801,-0.200504,-0.223287,-0.238986
15409,0,0.253137,-0.04463,-0.215857,0.191884,-0.109028,-0.650229,-0.652724,-0.221191,-0.170186,-0.10977,-0.308063,-0.314136,-0.293382
8662,0,-1.486041,-0.693822,-0.685967,-0.673776,-0.659487,-0.655377,-0.386273,-0.320388,-0.24449,-0.249262,-0.278253,0.724478,-0.273638
7891,0,-0.616452,-0.405575,-0.425361,-0.439422,-0.46658,-0.538429,-0.624984,-0.038675,-0.125742,-0.237562,-0.114202,-0.205484,-0.27285
2831,0,0.253137,2.047768,0.757945,0.839428,0.998154,1.142089,1.226607,-0.115775,-0.091194,-0.069615,-0.052731,-0.052323,-0.040248
4435,0,-0.616452,-0.691215,-0.686403,-0.673228,-0.66743,-0.657696,-0.639257,-0.322259,-0.242841,-0.278286,-0.287253,-0.261643,-0.293382
29612,1,0.253137,0.624253,-0.012492,0.037778,0.084625,-0.340291,-0.423131,-0.234051,-0.164544,-0.229554,0.56032,-0.281671,-0.263962
13645,0,0.253137,-0.03052,-0.02494,-0.009736,-0.451238,-0.341574,-0.313985,-0.219802,-0.122227,-0.119652,0.3941,-0.254639,-0.124626
16381,1,1.992316,-0.247008,-0.21077,-0.156892,-0.078079,-0.049122,0.014327,-0.221191,-0.148485,-0.126411,-0.308063,-0.117776,-0.180878
