id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
26713,-1.059646,-1.234323,1.451114,0.858557,-1.029047,1.794564,1.782348,1.809921,1.899436,1.999879
15318,-0.828424,0.810161,-1.079457,0.858557,-0.486615,-0.874991,-0.72357,-0.696663,-0.666599,-1.530046
22370,0.944277,0.810161,-1.079457,0.858557,-0.703588,0.014861,0.111736,0.138865,0.188746,0.234917
26550,0.713055,0.810161,0.185828,-1.057295,2.00857,-0.874991,-0.72357,0.138865,0.188746,0.234917
21893,0.096463,0.810161,0.185828,-1.057295,-0.920561,0.014861,0.111736,0.138865,0.188746,0.234917
25199,-0.674276,0.810161,0.185828,-1.057295,-1.354506,0.014861,0.111736,0.138865,0.188746,0.234917
3771,-0.674276,-1.234323,0.185828,0.858557,1.900084,0.014861,0.111736,0.138865,0.188746,0.234917
12220,-0.905498,0.810161,0.185828,-1.057295,0.706734,0.014861,0.111736,0.138865,0.188746,0.234917
22781,-0.905498,0.810161,1.451114,-1.057295,0.923707,0.014861,0.111736,0.138865,0.188746,0.234917
17629,-0.365981,0.810161,-1.079457,0.858557,-0.703588,-0.874991,1.782348,-0.696663,-0.666599,0.234917
28120,-0.674276,0.810161,-1.079457,-1.057295,0.598248,0.014861,0.111736,0.138865,0.188746,-1.530046
28689,-0.905498,0.810161,0.185828,-1.057295,-0.486615,0.014861,0.111736,-1.532192,-1.521944,-0.647565
27628,-1.13672,0.810161,0.185828,-1.057295,-1.24602,0.904712,1.782348,2.64545,1.899436,0.234917
9644,-0.905498,-1.234323,-1.079457,0.858557,2.334029,0.014861,0.111736,0.138865,0.188746,0.234917
7277,-1.13672,0.810161,1.451114,-1.057295,-0.812074,0.904712,1.782348,1.809921,0.188746,0.234917
799,-0.520128,0.810161,-1.079457,0.858557,1.357652,1.794564,1.782348,1.809921,1.899436,1.999879
17562,-0.905498,0.810161,-1.079457,-1.057295,-0.05267,0.014861,0.111736,1.809921,1.899436,1.999879
4284,-0.674276,0.810161,0.185828,0.858557,-0.486615,-0.874991,-0.72357,0.138865,0.188746,0.234917
20592,0.019389,-1.234323,-1.079457,0.858557,-1.137534,-1.764843,-0.72357,0.138865,0.188746,0.234917
19285,-0.75135,0.810161,-1.079457,0.858557,-0.378129,1.794564,0.111736,0.138865,0.188746,0.234917
6541,-0.828424,-1.234323,-1.079457,0.858557,-0.486615,1.794564,1.782348,1.809921,1.899436,1.999879
8700,-1.213794,-1.234323,1.451114,-1.057295,0.164303,0.014861,0.111736,0.138865,0.188746,0.234917
27072,-0.443054,-1.234323,-1.079457,0.858557,-0.05267,2.684416,1.782348,1.809921,2.754781,2.88236
28377,-0.905498,0.810161,0.185828,-1.057295,0.055816,1.794564,1.782348,1.809921,1.899436,0.234917
22395,0.096463,0.810161,0.185828,0.858557,-0.595102,0.014861,0.111736,0.138865,0.188746,0.234917
28041,0.250611,0.810161,0.185828,-1.057295,-0.595102,-1.764843,-0.72357,1.809921,-0.666599,-0.647565
26909,0.019389,-1.234323,-1.079457,-1.057295,0.272789,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
9375,-0.905498,-1.234323,0.185828,0.858557,-0.812074,0.014861,0.111736,0.138865,0.188746,0.234917
467,0.404759,-1.234323,-1.079457,0.858557,0.272789,0.014861,0.111736,0.138865,0.188746,0.234917
10857,0.250611,0.810161,1.451114,0.858557,-0.486615,-0.874991,-0.72357,0.138865,0.188746,0.234917
6800,-0.674276,-1.234323,0.185828,0.858557,-1.24602,0.014861,0.111736,0.138865,0.188746,0.234917
24432,-0.75135,-1.234323,0.185828,0.858557,0.381275,0.014861,0.111736,0.138865,0.188746,0.234917
7694,0.944277,0.810161,0.185828,-1.057295,0.381275,0.014861,0.111736,0.138865,0.188746,1.999879
13060,-0.905498,-1.234323,0.185828,-1.057295,2.334029,3.574267,2.617654,1.809921,0.188746,0.234917
20142,1.715017,0.810161,1.451114,-1.057295,0.923707,-0.874991,0.111736,-0.696663,-0.666599,0.234917
21136,1.329647,-1.234323,1.451114,0.858557,-0.161156,0.014861,0.111736,0.138865,0.188746,0.234917
19181,0.019389,0.810161,0.185828,-1.057295,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
13747,-0.674276,0.810161,0.185828,-1.057295,-1.462993,0.014861,0.111736,0.138865,0.188746,-1.530046
29757,-1.059646,-1.234323,1.451114,0.858557,0.164303,0.904712,1.782348,1.809921,0.188746,0.234917
24955,0.096463,-1.234323,-1.079457,0.858557,-0.703588,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
28057,-0.828424,0.810161,-1.079457,0.858557,-0.269643,0.904712,1.782348,0.138865,0.188746,0.234917
6102,0.481833,-1.234323,-1.079457,-1.057295,-0.269643,0.014861,0.111736,0.138865,0.188746,0.234917
8373,0.019389,0.810161,-1.079457,-1.057295,0.272789,0.014861,0.111736,0.138865,0.188746,0.234917
21190,1.869164,-1.234323,-1.079457,-1.057295,1.14068,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
15971,-1.059646,0.810161,0.185828,-1.057295,0.272789,0.014861,0.111736,0.138865,-1.521944,-1.530046
6929,-0.211833,0.810161,-1.079457,0.858557,-0.486615,0.014861,0.111736,0.138865,0.188746,0.234917
7320,2.56283,-1.234323,-1.079457,-1.057295,0.815221,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
28358,0.327685,0.810161,0.185828,0.858557,-0.378129,-0.874991,-0.72357,1.809921,0.188746,-0.647565
16527,-1.059646,-1.234323,-1.079457,0.858557,-1.137534,1.794564,1.782348,1.809921,1.899436,1.999879
14615,-1.213794,-1.234323,1.451114,0.858557,-0.703588,1.794564,1.782348,5.152034,5.320815,5.529804
23178,-1.059646,0.810161,1.451114,-1.057295,1.14068,0.014861,0.111736,0.138865,0.188746,0.234917
11612,0.558907,0.810161,0.185828,0.858557,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
21593,-0.288907,0.810161,0.185828,0.858557,-1.462993,0.904712,-1.558876,-0.696663,1.899436,1.999879
24152,-0.905498,-1.234323,-1.079457,0.858557,-0.920561,0.014861,0.111736,0.138865,0.188746,0.234917
28886,0.635981,0.810161,-1.079457,-1.057295,0.815221,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
26171,-0.057685,0.810161,0.185828,-1.057295,-0.595102,1.794564,1.782348,0.138865,0.188746,0.234917
25101,-0.443054,-1.234323,1.451114,-1.057295,1.683111,-0.874991,-0.72357,-0.696663,0.188746,0.234917
19318,-0.905498,0.810161,1.451114,-1.057295,0.923707,1.794564,1.782348,1.809921,1.899436,1.999879
6344,-0.134759,-1.234323,1.451114,-1.057295,1.900084,1.794564,1.782348,1.809921,1.899436,1.999879
2185,-0.905498,-1.234323,-1.079457,-1.057295,0.706734,0.014861,0.111736,0.138865,-1.521944,-1.530046
7338,0.481833,0.810161,-1.079457,-1.057295,0.055816,-0.874991,-0.72357,1.809921,-0.666599,-0.647565
14415,-1.13672,0.810161,-1.079457,0.858557,-1.462993,0.904712,1.782348,1.809921,0.188746,0.234917
29618,-0.905498,-1.234323,0.185828,0.858557,1.357652,0.014861,0.111736,0.138865,0.188746,0.234917
13600,-0.365981,0.810161,0.185828,-1.057295,0.598248,0.014861,0.111736,0.138865,-0.666599,1.999879
12567,-0.288907,-1.234323,0.185828,0.858557,-1.137534,0.014861,0.111736,0.138865,0.188746,0.234917
2062,1.175499,-1.234323,-1.079457,0.858557,0.489762,0.014861,0.111736,0.138865,0.188746,0.234917
29117,-1.13672,0.810161,1.451114,0.858557,2.00857,0.014861,0.111736,0.138865,0.188746,0.234917
22266,1.021351,0.810161,0.185828,0.858557,-0.595102,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
14368,-0.520128,-1.234323,-1.079457,-1.057295,1.683111,1.794564,1.782348,1.809921,1.899436,1.999879
1957,0.404759,0.810161,-1.079457,-1.057295,0.706734,1.794564,1.782348,1.809921,1.899436,1.999879
28586,-0.057685,0.810161,0.185828,-1.057295,-0.161156,0.904712,1.782348,1.809921,1.899436,0.234917
377,-1.059646,-1.234323,0.185828,-1.057295,0.815221,0.904712,1.782348,0.138865,0.188746,0.234917
2301,0.250611,0.810161,-1.079457,-1.057295,0.923707,1.794564,0.111736,0.138865,0.188746,0.234917
8227,-1.213794,-1.234323,1.451114,0.858557,0.055816,-0.874991,-0.72357,-0.696663,-0.666599,1.999879
22187,-0.597202,0.810161,-1.079457,0.858557,-0.812074,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
21899,-0.982572,0.810161,-1.079457,0.858557,-0.920561,0.014861,0.111736,0.138865,0.188746,0.234917
25791,-0.905498,0.810161,0.185828,0.858557,0.272789,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
843,-1.059646,0.810161,0.185828,-1.057295,-0.378129,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
17830,-0.905498,-1.234323,0.185828,0.858557,-1.137534,0.014861,0.111736,0.138865,0.188746,0.234917
16426,0.019389,0.810161,0.185828,-1.057295,1.683111,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
22029,1.098425,0.810161,-1.079457,0.858557,-0.812074,0.014861,0.111736,0.138865,0.188746,0.234917
19674,-0.905498,0.810161,0.185828,-1.057295,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
5348,1.329647,0.810161,-1.079457,-1.057295,-0.161156,0.014861,0.111736,0.138865,0.188746,0.234917
13275,-0.905498,0.810161,0.185828,0.858557,-1.354506,0.014861,0.111736,0.138865,0.188746,0.234917
11533,-0.520128,-1.234323,0.185828,0.858557,-0.920561,0.014861,0.111736,0.138865,0.188746,0.234917
4672,-0.443054,-1.234323,0.185828,0.858557,-1.029047,0.014861,0.111736,0.138865,0.188746,0.234917
2164,-1.13672,-1.234323,-1.079457,0.858557,-0.595102,0.014861,0.111736,1.809921,0.188746,0.234917
27674,-0.905498,0.810161,-1.079457,0.858557,-1.24602,0.014861,0.111736,1.809921,0.188746,0.234917
9610,-1.13672,-1.234323,0.185828,-1.057295,0.706734,0.904712,1.782348,0.138865,0.188746,0.234917
12882,-0.75135,0.810161,1.451114,0.858557,0.489762,0.014861,0.111736,1.809921,0.188746,0.234917
23650,-1.13672,0.810161,1.451114,-1.057295,1.14068,0.904712,1.782348,1.809921,0.188746,0.234917
29137,3.410644,0.810161,1.451114,-1.057295,1.574625,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
24486,0.096463,-1.234323,0.185828,-1.057295,-0.269643,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
209,-0.674276,0.810161,0.185828,0.858557,-1.24602,0.014861,0.111736,0.138865,0.188746,0.234917
3165,-0.905498,-1.234323,-1.079457,0.858557,-0.378129,0.014861,0.111736,0.138865,1.899436,0.234917
23217,1.175499,0.810161,0.185828,-1.057295,0.706734,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
15796,-0.75135,0.810161,0.185828,0.858557,-1.137534,0.014861,0.111736,0.138865,0.188746,1.999879
25216,-1.059646,0.810161,-1.079457,0.858557,-1.354506,0.014861,0.111736,0.138865,0.188746,0.234917
28782,-0.905498,-1.234323,0.185828,0.858557,0.489762,0.014861,0.111736,0.138865,0.188746,0.234917
19402,0.481833,0.810161,0.185828,-1.057295,0.055816,0.014861,0.111736,0.138865,1.899436,0.234917
232,-1.13672,-1.234323,0.185828,0.858557,-1.354506,0.904712,1.782348,0.138865,0.188746,1.999879
20842,-0.211833,-1.234323,-1.079457,-1.057295,0.815221,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
8331,1.792091,0.810161,-1.079457,-1.057295,0.598248,-0.874991,-0.72357,-0.696663,0.188746,0.234917
5674,-0.134759,-1.234323,0.185828,0.858557,0.164303,-0.874991,0.111736,0.138865,0.188746,0.234917
3367,0.713055,0.810161,0.185828,0.858557,-1.029047,0.014861,0.111736,1.809921,1.899436,0.234917
8169,0.096463,0.810161,-1.079457,-1.057295,1.249166,0.014861,0.111736,0.138865,0.188746,0.234917
23759,2.56283,0.810161,0.185828,-1.057295,1.791598,0.014861,0.111736,0.138865,0.188746,0.234917
28163,0.327685,0.810161,-1.079457,-1.057295,0.923707,-0.874991,-0.72357,-0.696663,-1.521944,-1.530046
24329,1.252573,-1.234323,0.185828,-1.057295,1.357652,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
3568,0.481833,-1.234323,-1.079457,-1.057295,0.381275,0.904712,1.782348,1.809921,1.899436,1.999879
21318,-0.134759,-1.234323,-1.079457,-1.057295,2.117057,2.684416,2.617654,2.64545,2.754781,1.999879
14203,0.481833,0.810161,-1.079457,0.858557,-0.161156,-0.874991,0.111736,0.138865,0.188746,-0.647565
25945,0.713055,0.810161,-1.079457,-1.057295,-0.378129,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
17433,-0.520128,0.810161,0.185828,0.858557,-0.05267,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
5473,-1.13672,0.810161,1.451114,2.77441,2.117057,0.904712,1.782348,2.64545,1.899436,1.999879
9293,-0.211833,0.810161,0.185828,-1.057295,-0.595102,0.014861,0.111736,1.809921,3.610125,2.88236
23313,1.021351,0.810161,2.716399,-1.057295,-0.486615,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
3899,-0.75135,0.810161,0.185828,0.858557,-1.137534,0.014861,0.111736,1.809921,0.188746,0.234917
11993,3.487718,-1.234323,-1.079457,-1.057295,0.381275,0.014861,0.111736,0.138865,0.188746,0.234917
4342,-0.905498,-1.234323,0.185828,-1.057295,-0.378129,0.014861,0.111736,0.138865,0.188746,0.234917
28106,0.096463,0.810161,-1.079457,-1.057295,0.381275,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
1262,1.637943,-1.234323,0.185828,-1.057295,1.574625,0.014861,0.111736,0.138865,0.188746,0.234917
15764,-0.520128,0.810161,0.185828,0.858557,-1.354506,1.794564,1.782348,1.809921,1.899436,1.999879
28203,-0.905498,0.810161,-1.079457,0.858557,1.14068,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
7360,-1.13672,-1.234323,1.451114,-1.057295,1.466139,0.014861,0.111736,0.138865,0.188746,-0.647565
250,-0.905498,-1.234323,1.451114,-1.057295,1.14068,0.014861,0.111736,0.138865,0.188746,0.234917
11065,0.404759,-1.234323,-1.079457,0.858557,-1.137534,0.904712,1.782348,0.138865,0.188746,0.234917
2642,-0.905498,0.810161,1.451114,-1.057295,0.706734,0.904712,2.617654,3.480978,2.754781,1.999879
7631,1.329647,-1.234323,-1.079457,-1.057295,0.272789,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
15008,0.558907,-1.234323,-1.079457,0.858557,0.055816,0.014861,0.111736,0.138865,0.188746,0.234917
13124,-1.059646,-1.234323,0.185828,0.858557,0.272789,0.014861,0.111736,0.138865,0.188746,0.234917
4871,0.713055,0.810161,-1.079457,0.858557,-0.703588,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
25506,-0.443054,0.810161,0.185828,0.858557,-0.703588,0.014861,0.111736,0.138865,0.188746,0.234917
28077,-0.674276,0.810161,1.451114,-1.057295,0.706734,1.794564,1.782348,1.809921,1.899436,0.234917
23307,-1.13672,0.810161,1.451114,0.858557,0.489762,2.684416,2.617654,1.809921,0.188746,0.234917
24538,-1.13672,-1.234323,0.185828,-1.057295,0.164303,0.014861,0.111736,0.138865,0.188746,0.234917
23282,-1.059646,0.810161,1.451114,0.858557,0.923707,0.014861,0.111736,2.64545,1.899436,1.999879
15789,-1.059646,0.810161,0.185828,-1.057295,-1.029047,1.794564,1.782348,1.809921,1.899436,1.999879
18489,-0.134759,0.810161,0.185828,0.858557,-1.24602,0.014861,0.111736,0.138865,0.188746,0.234917
26662,-0.905498,-1.234323,0.185828,0.858557,-1.24602,0.014861,0.111736,0.138865,0.188746,1.999879
15231,-1.13672,0.810161,0.185828,0.858557,0.055816,0.014861,0.111736,0.138865,0.188746,0.234917
9467,1.406721,-1.234323,0.185828,0.858557,1.683111,0.014861,0.111736,0.138865,0.188746,0.234917
2233,-0.674276,0.810161,-1.079457,0.858557,-1.137534,-1.764843,-1.558876,-1.532192,-0.666599,-0.647565
23477,2.408682,0.810161,-1.079457,0.858557,-0.378129,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
14030,0.327685,0.810161,-1.079457,-1.057295,-0.812074,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
21801,-0.905498,0.810161,-1.079457,0.858557,-1.137534,1.794564,1.782348,2.64545,1.899436,1.999879
27947,-1.13672,0.810161,0.185828,0.858557,-0.703588,0.014861,0.111736,0.138865,0.188746,0.234917
21918,-0.905498,0.810161,0.185828,0.858557,-1.24602,-0.874991,0.111736,-0.696663,1.899436,1.999879
23029,0.327685,0.810161,0.185828,-1.057295,1.032193,0.014861,0.111736,0.138865,0.188746,0.234917
14423,1.021351,-1.234323,-1.079457,-1.057295,0.164303,0.014861,0.111736,-1.532192,-1.521944,-1.530046
4519,2.331608,0.810161,0.185828,0.858557,0.489762,0.014861,0.111736,0.138865,0.188746,0.234917
6139,-0.905498,0.810161,1.451114,-1.057295,0.055816,0.014861,0.111736,0.138865,0.188746,0.234917
810,-0.057685,0.810161,0.185828,-2.973147,0.164303,0.014861,0.111736,0.138865,0.188746,0.234917
14134,0.250611,-1.234323,-1.079457,0.858557,2.659488,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
21551,-1.13672,0.810161,0.185828,0.858557,-1.24602,-0.874991,-0.72357,-0.696663,1.899436,0.234917
3334,0.944277,0.810161,0.185828,-1.057295,0.706734,-1.764843,-0.72357,-0.696663,-0.666599,0.234917
14805,-0.828424,-1.234323,0.185828,-1.057295,1.466139,0.014861,0.111736,0.138865,0.188746,0.234917
14757,0.096463,-1.234323,-1.079457,0.858557,-0.812074,0.014861,0.111736,0.138865,0.188746,0.234917
14566,0.867203,0.810161,0.185828,0.858557,1.574625,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
10802,-0.905498,-1.234323,1.451114,0.858557,0.055816,1.794564,1.782348,5.987563,6.17616,6.412285
9971,-1.059646,-1.234323,0.185828,0.858557,-0.595102,0.014861,0.111736,0.138865,0.188746,0.234917
16350,0.327685,0.810161,-1.079457,0.858557,0.164303,-0.874991,-0.72357,-0.696663,-0.666599,0.234917
2626,-1.059646,0.810161,1.451114,-1.057295,2.442516,0.014861,0.111736,0.138865,0.188746,0.234917
15537,-0.905498,-1.234323,0.185828,-1.057295,0.381275,1.794564,1.782348,1.809921,1.899436,1.999879
22208,-0.443054,0.810161,-1.079457,0.858557,-1.24602,0.014861,0.111736,1.809921,0.188746,0.234917
13447,0.019389,-1.234323,-1.079457,-1.057295,0.055816,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
10287,-0.905498,0.810161,0.185828,-1.057295,2.225543,0.014861,0.111736,0.138865,0.188746,0.234917
26197,1.098425,0.810161,0.185828,-1.057295,-0.269643,0.014861,0.111736,0.138865,0.188746,0.234917
18392,0.019389,0.810161,-1.079457,0.858557,-1.354506,0.014861,0.111736,0.138865,0.188746,0.234917
6070,0.790129,-1.234323,0.185828,0.858557,-0.920561,0.014861,0.111736,0.138865,0.188746,0.234917
28096,-0.134759,0.810161,0.185828,0.858557,0.598248,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
22001,-0.905498,0.810161,0.185828,-1.057295,-0.812074,0.014861,0.111736,1.809921,1.899436,0.234917
22949,0.019389,0.810161,0.185828,0.858557,0.923707,0.014861,-0.72357,-0.696663,-0.666599,-0.647565
16132,0.790129,0.810161,0.185828,-1.057295,0.706734,0.904712,-1.558876,-1.532192,-1.521944,-1.530046
18853,-0.057685,0.810161,0.185828,0.858557,-1.24602,0.014861,0.111736,0.138865,0.188746,0.234917
16035,-0.443054,0.810161,0.185828,-1.057295,0.598248,0.014861,0.111736,0.138865,0.188746,0.234917
20447,-0.597202,-1.234323,1.451114,0.858557,-1.137534,0.904712,2.617654,1.809921,1.899436,1.999879
24147,2.023312,-1.234323,-1.079457,0.858557,-0.703588,0.014861,0.111736,0.138865,0.188746,0.234917
2997,0.327685,0.810161,0.185828,-1.057295,-0.920561,1.794564,1.782348,0.138865,0.188746,0.234917
13682,-0.674276,0.810161,0.185828,-1.057295,0.489762,-0.874991,0.111736,-0.696663,-0.666599,-0.647565
13544,-0.134759,0.810161,1.451114,0.858557,0.815221,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
12668,0.327685,0.810161,-1.079457,-1.057295,0.164303,0.014861,0.111736,-0.696663,-0.666599,-0.647565
25538,0.481833,0.810161,-1.079457,0.858557,0.164303,0.904712,-1.558876,-1.532192,-1.521944,-0.647565
13523,-0.057685,0.810161,0.185828,0.858557,0.055816,-1.764843,-1.558876,-0.696663,-0.666599,-0.647565
12518,0.867203,0.810161,0.185828,0.858557,-0.378129,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
4985,0.790129,0.810161,-1.079457,-1.057295,-0.486615,0.014861,0.111736,0.138865,0.188746,0.234917
8426,-0.905498,0.810161,-1.079457,0.858557,-0.595102,1.794564,0.111736,0.138865,0.188746,0.234917
18383,-0.905498,0.810161,1.451114,0.858557,-1.462993,1.794564,-0.72357,-0.696663,1.899436,0.234917
19083,-0.75135,0.810161,1.451114,-1.057295,-0.378129,0.014861,0.111736,0.138865,0.188746,1.999879
13378,-0.674276,0.810161,1.451114,-1.057295,-0.595102,0.904712,-0.72357,1.809921,1.899436,-1.530046
28817,0.867203,0.810161,0.185828,-1.057295,0.055816,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
25606,-0.520128,0.810161,-1.079457,0.858557,-1.029047,0.904712,-0.72357,-0.696663,-0.666599,-0.647565
10458,0.713055,0.810161,0.185828,-1.057295,0.272789,-0.874991,-0.72357,-0.696663,-0.666599,0.234917
9620,1.098425,-1.234323,-1.079457,0.858557,0.164303,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
6112,-0.365981,0.810161,0.185828,-1.057295,0.055816,1.794564,1.782348,0.138865,0.188746,1.999879
20723,0.019389,-1.234323,-1.079457,0.858557,0.055816,1.794564,1.782348,0.138865,0.188746,0.234917
5262,-0.905498,0.810161,0.185828,-1.057295,0.055816,0.014861,0.111736,0.138865,-0.666599,-0.647565
10086,-0.597202,-1.234323,0.185828,0.858557,-0.486615,0.014861,0.111736,0.138865,0.188746,0.234917
6312,2.56283,-1.234323,-1.079457,-1.057295,1.791598,0.904712,-0.72357,-0.696663,-0.666599,-0.647565
4465,-0.905498,-1.234323,0.185828,-1.057295,-1.029047,0.014861,0.111736,0.138865,0.188746,0.234917
25909,-0.674276,0.810161,0.185828,-1.057295,-0.378129,0.014861,0.111736,-1.532192,-1.521944,-1.530046
863,-1.059646,0.810161,1.451114,0.858557,1.791598,1.794564,1.782348,5.987563,6.17616,6.412285
13880,0.250611,0.810161,-1.079457,0.858557,0.381275,-0.874991,-0.72357,0.138865,0.188746,-0.647565
6265,0.713055,0.810161,-1.079457,-1.057295,1.900084,1.794564,-0.72357,-0.696663,-0.666599,-0.647565
766,2.639904,0.810161,-1.079457,0.858557,-0.05267,-0.874991,0.111736,0.138865,0.188746,0.234917
18503,-0.134759,0.810161,0.185828,0.858557,-1.029047,0.014861,0.111736,0.138865,0.188746,0.234917
21576,-0.828424,0.810161,-1.079457,0.858557,-1.24602,0.014861,0.111736,0.138865,0.188746,0.234917
26799,0.481833,-1.234323,-1.079457,0.858557,-0.920561,0.014861,0.111736,0.138865,0.188746,0.234917
17384,1.329647,0.810161,0.185828,-1.057295,0.489762,0.014861,0.111736,0.138865,0.188746,0.234917
29529,-1.13672,-1.234323,0.185828,-1.057295,1.249166,0.014861,0.111736,0.138865,0.188746,0.234917
6160,1.252573,0.810161,0.185828,0.858557,0.489762,1.794564,1.782348,0.138865,0.188746,0.234917
8435,-0.057685,0.810161,-1.079457,-1.057295,-0.161156,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
23765,-0.905498,0.810161,-1.079457,0.858557,1.683111,0.014861,0.111736,0.138865,0.188746,0.234917
15266,0.481833,0.810161,-1.079457,-1.057295,0.381275,0.014861,0.111736,0.138865,0.188746,0.234917
5227,-0.905498,0.810161,0.185828,0.858557,1.574625,0.014861,0.111736,-1.532192,-1.521944,-1.530046
4315,0.250611,0.810161,-1.079457,0.858557,-0.378129,0.904712,-0.72357,-0.696663,-0.666599,-1.530046
20162,-0.674276,0.810161,0.185828,-1.057295,0.164303,0.014861,0.111736,0.138865,0.188746,0.234917
5776,1.483795,0.810161,0.185828,-1.057295,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
13125,0.713055,0.810161,-1.079457,-1.057295,-0.486615,-0.874991,0.111736,0.138865,0.188746,0.234917
6278,-0.443054,0.810161,-1.079457,0.858557,-0.378129,0.904712,1.782348,0.138865,0.188746,0.234917
10113,-0.905498,0.810161,0.185828,0.858557,-0.486615,0.014861,-0.72357,-0.696663,-1.521944,-0.647565
13970,0.327685,0.810161,-1.079457,-1.057295,0.272789,-0.874991,-0.72357,-0.696663,-1.521944,-1.530046
3247,1.098425,-1.234323,-1.079457,-1.057295,-0.269643,-1.764843,-1.558876,-1.532192,-1.521944,-1.530046
6444,-0.443054,0.810161,0.185828,0.858557,-0.378129,0.014861,0.111736,0.138865,0.188746,0.234917
17651,-0.674276,0.810161,0.185828,-1.057295,0.598248,-0.874991,-0.72357,-0.696663,-0.666599,-1.530046
5080,0.250611,0.810161,0.185828,-1.057295,0.815221,1.794564,1.782348,1.809921,1.899436,1.999879
25107,-1.13672,-1.234323,-1.079457,0.858557,1.574625,0.014861,0.111736,0.138865,-0.666599,-0.647565
9174,-1.059646,-1.234323,0.185828,-1.057295,-0.05267,0.014861,0.111736,0.138865,0.188746,0.234917
28691,-0.75135,0.810161,0.185828,-1.057295,-0.378129,0.014861,0.111736,0.138865,0.188746,0.234917
24686,-0.211833,-1.234323,0.185828,0.858557,0.055816,0.014861,0.111736,0.138865,0.188746,0.234917
22,-0.365981,0.810161,0.185828,-1.057295,0.381275,-0.874991,-0.72357,-0.696663,-0.666599,-0.647565
17856,0.096463,-1.234323,0.185828,0.858557,-0.920561,0.014861,0.111736,0.138865,0.188746,0.234917
25800,1.021351,0.810161,3.981685,0.858557,0.164303,-1.764843,-1.558876,-0.696663,-0.666599,0.234917
20493,-0.365981,-1.234323,-1.079457,0.858557,-0.812074,0.014861,0.111736,0.138865,0.188746,-0.647565
14463,-0.905498,0.810161,0.185828,-1.057295,-0.378129,0.014861,0.111736,0.138865,0.188746,0.234917
18104,0.327685,-1.234323,-1.079457,0.858557,0.272789,-0.874991,-0.72357,-1.532192,-1.521944,-1.530046
5331,-0.905498,-1.234323,1.451114,-1.057295,0.706734,0.014861,0.111736,0.138865,0.188746,0.234917
23196,-1.213794,0.810161,0.185828,0.858557,1.357652,0.904712,1.782348,-0.696663,0.188746,0.234917
7581,1.483795,-1.234323,-1.079457,-1.057295,0.272789,0.014861,0.111736,0.138865,0.188746,0.234917
5475,0.944277,0.810161,-1.079457,0.858557,0.055816,0.904712,1.782348,1.809921,1.899436,1.999879
22065,-0.211833,0.810161,0.185828,0.858557,-0.703588,-0.874991,-0.72357,-0.696663,-1.521944,-1.530046
22858,2.485756,0.810161,0.185828,-1.057295,-0.486615,0.014861,0.111736,0.138865,0.188746,0.234917
18317,-1.13672,0.810161,0.185828,-1.057295,-0.703588,0.014861,0.111736,0.138865,0.188746,0.234917
18462,-0.365981,0.810161,0.185828,0.858557,-1.24602,0.014861,0.111736,0.138865,0.188746,0.234917
11785,-1.213794,-1.234323,-1.079457,0.858557,-1.354506,0.014861,0.111736,1.809921,1.899436,3.764842
10421,-0.905498,0.810161,0.185828,0.858557,-1.354506,0.014861,0.111736,0.138865,0.188746,-0.647565
